2020-11-25 00:04:58,682 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32_original.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32_original/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-25 00:04:58,687 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-25 06:50:56,672 Epoch[1] Batch [14000]	Speed: 38.02 samples/s ETA: 0 d  7 h 58 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.628244,	AnsLoss=3.325828,	
2020-11-25 06:51:38,532 Epoch[1] Batch [14100]	Speed: 38.22 samples/s ETA: 0 d  7 h 55 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.628315,	AnsLoss=3.325771,	
2020-11-25 06:52:20,126 Epoch[1] Batch [14200]	Speed: 38.47 samples/s ETA: 0 d  7 h 51 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.628487,	AnsLoss=3.324680,	
2020-11-25 06:53:02,344 Epoch[1] Batch [14300]	Speed: 37.90 samples/s ETA: 0 d  7 h 58 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.628377,	AnsLoss=3.325028,	
2020-11-25 06:53:44,997 Epoch[1] Batch [14400]	Speed: 37.51 samples/s ETA: 0 d  8 h  2 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.628520,	AnsLoss=3.323996,	
2020-11-25 06:54:27,735 Epoch[1] Batch [14500]	Speed: 37.44 samples/s ETA: 0 d  8 h  2 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.284 O: 0.035 M: 0.016	Train-SoftAcc=0.628469,	AnsLoss=3.323018,	
2020-11-25 06:55:10,494 Epoch[1] Batch [14600]	Speed: 37.42 samples/s ETA: 0 d  8 h  2 m	Data: 0.007 Tran: 0.003 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.628546,	AnsLoss=3.323389,	
2020-11-25 06:55:52,583 Epoch[1] Batch [14700]	Speed: 38.02 samples/s ETA: 0 d  7 h 53 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.628500,	AnsLoss=3.323288,	
2020-11-25 06:56:34,277 Epoch[1] Batch [14800]	Speed: 38.38 samples/s ETA: 0 d  7 h 48 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.628512,	AnsLoss=3.322925,	
2020-11-25 06:57:16,107 Epoch[1] Batch [14900]	Speed: 38.25 samples/s ETA: 0 d  7 h 49 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.628614,	AnsLoss=3.321410,	
2020-11-25 06:57:58,797 Epoch[1] Batch [15000]	Speed: 37.48 samples/s ETA: 0 d  7 h 58 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.015	Train-SoftAcc=0.628774,	AnsLoss=3.320350,	
2020-11-25 06:58:41,250 Epoch[1] Batch [15100]	Speed: 37.69 samples/s ETA: 0 d  7 h 55 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.629011,	AnsLoss=3.319797,	
2020-11-25 06:59:23,760 Epoch[1] Batch [15200]	Speed: 37.64 samples/s ETA: 0 d  7 h 55 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.629059,	AnsLoss=3.319685,	
2020-11-25 07:00:08,226 Epoch[1] Batch [15300]	Speed: 35.98 samples/s ETA: 0 d  8 h 16 m	Data: 0.006 Tran: 0.004 F: 0.085 B: 0.297 O: 0.036 M: 0.016	Train-SoftAcc=0.629241,	AnsLoss=3.318474,	
2020-11-25 07:00:49,076 Epoch[1] Batch [15400]	Speed: 39.17 samples/s ETA: 0 d  7 h 35 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.629289,	AnsLoss=3.318089,	
2020-11-25 07:01:30,915 Epoch[1] Batch [15500]	Speed: 38.24 samples/s ETA: 0 d  7 h 45 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.629385,	AnsLoss=3.317033,	
2020-11-25 07:02:12,560 Epoch[1] Batch [15600]	Speed: 38.42 samples/s ETA: 0 d  7 h 42 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.629545,	AnsLoss=3.315471,	
2020-11-25 07:02:55,223 Epoch[1] Batch [15700]	Speed: 37.50 samples/s ETA: 0 d  7 h 53 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.629609,	AnsLoss=3.314943,	
2020-11-25 07:03:38,237 Epoch[1] Batch [15800]	Speed: 37.20 samples/s ETA: 0 d  7 h 56 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.287 O: 0.035 M: 0.016	Train-SoftAcc=0.629658,	AnsLoss=3.315353,	
2020-11-25 07:04:20,214 Epoch[1] Batch [15900]	Speed: 38.12 samples/s ETA: 0 d  7 h 44 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.016	Train-SoftAcc=0.629727,	AnsLoss=3.314337,	
2020-11-25 07:05:02,641 Epoch[1] Batch [16000]	Speed: 37.71 samples/s ETA: 0 d  7 h 48 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.035 M: 0.016	Train-SoftAcc=0.629831,	AnsLoss=3.313467,	
2020-11-25 07:05:45,639 Epoch[1] Batch [16100]	Speed: 37.21 samples/s ETA: 0 d  7 h 54 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.035 M: 0.017	Train-SoftAcc=0.629937,	AnsLoss=3.313461,	
2020-11-25 07:06:28,776 Epoch[1] Batch [16200]	Speed: 37.09 samples/s ETA: 0 d  7 h 54 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.288 O: 0.035 M: 0.017	Train-SoftAcc=0.629964,	AnsLoss=3.313473,	
2020-11-25 07:07:11,768 Epoch[1] Batch [16300]	Speed: 37.22 samples/s ETA: 0 d  7 h 52 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.035 M: 0.016	Train-SoftAcc=0.629952,	AnsLoss=3.313082,	
2020-11-25 07:07:54,030 Epoch[1] Batch [16400]	Speed: 37.86 samples/s ETA: 0 d  7 h 43 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.281 O: 0.035 M: 0.016	Train-SoftAcc=0.630075,	AnsLoss=3.312623,	
2020-11-25 07:08:36,738 Epoch[1] Batch [16500]	Speed: 37.46 samples/s ETA: 0 d  7 h 48 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.630141,	AnsLoss=3.312188,	
2020-11-25 07:09:19,422 Epoch[1] Batch [16600]	Speed: 37.49 samples/s ETA: 0 d  7 h 47 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.630172,	AnsLoss=3.312168,	
2020-11-25 07:10:02,073 Epoch[1] Batch [16700]	Speed: 37.51 samples/s ETA: 0 d  7 h 46 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.630180,	AnsLoss=3.311610,	
2020-11-25 07:10:44,299 Epoch[1] Batch [16800]	Speed: 37.89 samples/s ETA: 0 d  7 h 40 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.630243,	AnsLoss=3.311187,	
2020-11-25 07:11:27,670 Epoch[1] Batch [16900]	Speed: 36.89 samples/s ETA: 0 d  7 h 52 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.289 O: 0.035 M: 0.016	Train-SoftAcc=0.630223,	AnsLoss=3.310777,	
2020-11-25 07:12:09,011 Epoch[1] Batch [17000]	Speed: 38.70 samples/s ETA: 0 d  7 h 29 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.630390,	AnsLoss=3.310142,	
2020-11-25 07:12:52,181 Epoch[1] Batch [17100]	Speed: 37.06 samples/s ETA: 0 d  7 h 48 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.287 O: 0.035 M: 0.016	Train-SoftAcc=0.630450,	AnsLoss=3.309904,	
2020-11-25 07:13:33,529 Epoch[1] Batch [17200]	Speed: 38.70 samples/s ETA: 0 d  7 h 28 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.630530,	AnsLoss=3.309054,	
2020-11-25 07:14:14,315 Epoch[1] Batch [17300]	Speed: 39.23 samples/s ETA: 0 d  7 h 21 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.630723,	AnsLoss=3.307495,	
2020-11-25 07:14:54,092 Epoch[1] Batch [17400]	Speed: 40.23 samples/s ETA: 0 d  7 h 10 m	Data: 0.006 Tran: 0.003 F: 0.076 B: 0.260 O: 0.036 M: 0.016	Train-SoftAcc=0.630794,	AnsLoss=3.307317,	
2020-11-25 07:15:36,297 Epoch[1] Batch [17500]	Speed: 37.91 samples/s ETA: 0 d  7 h 35 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.035 M: 0.016	Train-SoftAcc=0.630856,	AnsLoss=3.307917,	
2020-11-25 07:16:17,899 Epoch[1] Batch [17600]	Speed: 38.46 samples/s ETA: 0 d  7 h 28 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.275 O: 0.035 M: 0.016	Train-SoftAcc=0.630865,	AnsLoss=3.307440,	
2020-11-25 07:17:00,855 Epoch[1] Batch [17700]	Speed: 37.25 samples/s ETA: 0 d  7 h 42 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.035 M: 0.016	Train-SoftAcc=0.630963,	AnsLoss=3.306917,	
2020-11-25 07:17:42,805 Epoch[1] Batch [17800]	Speed: 38.14 samples/s ETA: 0 d  7 h 30 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.016	Train-SoftAcc=0.631086,	AnsLoss=3.305652,	
2020-11-25 07:18:25,992 Epoch[1] Batch [17900]	Speed: 37.05 samples/s ETA: 0 d  7 h 43 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.035 M: 0.016	Train-SoftAcc=0.631184,	AnsLoss=3.304539,	
2020-11-25 07:19:08,082 Epoch[1] Batch [18000]	Speed: 38.01 samples/s ETA: 0 d  7 h 30 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.631269,	AnsLoss=3.304110,	
2020-11-25 07:19:51,080 Epoch[1] Batch [18100]	Speed: 37.21 samples/s ETA: 0 d  7 h 39 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.631339,	AnsLoss=3.303837,	
2020-11-25 07:20:32,721 Epoch[1] Batch [18200]	Speed: 38.42 samples/s ETA: 0 d  7 h 24 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.631429,	AnsLoss=3.303555,	
2020-11-25 07:21:15,452 Epoch[1] Batch [18300]	Speed: 37.44 samples/s ETA: 0 d  7 h 35 m	Data: 0.007 Tran: 0.003 F: 0.081 B: 0.284 O: 0.035 M: 0.017	Train-SoftAcc=0.631525,	AnsLoss=3.302567,	
2020-11-25 07:21:58,206 Epoch[1] Batch [18400]	Speed: 37.42 samples/s ETA: 0 d  7 h 35 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.631595,	AnsLoss=3.302233,	
2020-11-25 07:22:41,177 Epoch[1] Batch [18500]	Speed: 37.24 samples/s ETA: 0 d  7 h 36 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.631593,	AnsLoss=3.302766,	
2020-11-25 07:23:23,672 Epoch[1] Batch [18600]	Speed: 37.65 samples/s ETA: 0 d  7 h 30 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.282 O: 0.035 M: 0.016	Train-SoftAcc=0.631572,	AnsLoss=3.302671,	
2020-11-25 07:24:06,083 Epoch[1] Batch [18700]	Speed: 37.73 samples/s ETA: 0 d  7 h 29 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.035 M: 0.016	Train-SoftAcc=0.631655,	AnsLoss=3.302650,	
2020-11-25 07:24:48,672 Epoch[1] Batch [18800]	Speed: 37.57 samples/s ETA: 0 d  7 h 30 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.283 O: 0.035 M: 0.016	Train-SoftAcc=0.631605,	AnsLoss=3.302804,	
2020-11-25 07:25:30,181 Epoch[1] Batch [18900]	Speed: 38.55 samples/s ETA: 0 d  7 h 18 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.035 M: 0.016	Train-SoftAcc=0.631682,	AnsLoss=3.302039,	
2020-11-25 07:26:12,243 Epoch[1] Batch [19000]	Speed: 38.04 samples/s ETA: 0 d  7 h 23 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.631850,	AnsLoss=3.301366,	
2020-11-25 07:26:54,111 Epoch[1] Batch [19100]	Speed: 38.22 samples/s ETA: 0 d  7 h 20 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.035 M: 0.016	Train-SoftAcc=0.631931,	AnsLoss=3.300608,	
2020-11-25 07:27:36,040 Epoch[1] Batch [19200]	Speed: 38.16 samples/s ETA: 0 d  7 h 20 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.016	Train-SoftAcc=0.631904,	AnsLoss=3.300305,	
2020-11-25 07:28:18,522 Epoch[1] Batch [19300]	Speed: 37.66 samples/s ETA: 0 d  7 h 25 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.631825,	AnsLoss=3.300114,	
2020-11-25 07:28:59,779 Epoch[1] Batch [19400]	Speed: 38.78 samples/s ETA: 0 d  7 h 12 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.273 O: 0.035 M: 0.017	Train-SoftAcc=0.631791,	AnsLoss=3.300289,	
2020-11-25 07:29:41,764 Epoch[1] Batch [19500]	Speed: 38.11 samples/s ETA: 0 d  7 h 19 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.017	Train-SoftAcc=0.631831,	AnsLoss=3.299723,	
2020-11-25 07:30:24,724 Epoch[1] Batch [19600]	Speed: 37.25 samples/s ETA: 0 d  7 h 28 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.035 M: 0.017	Train-SoftAcc=0.631993,	AnsLoss=3.298684,	
2020-11-25 07:31:05,292 Epoch[1] Batch [19700]	Speed: 39.44 samples/s ETA: 0 d  7 h  2 m	Data: 0.006 Tran: 0.003 F: 0.077 B: 0.267 O: 0.035 M: 0.017	Train-SoftAcc=0.632148,	AnsLoss=3.298488,	
2020-11-25 07:31:46,701 Epoch[1] Batch [19800]	Speed: 38.64 samples/s ETA: 0 d  7 h 11 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.035 M: 0.016	Train-SoftAcc=0.632206,	AnsLoss=3.298087,	
2020-11-25 07:32:28,634 Epoch[1] Batch [19900]	Speed: 38.16 samples/s ETA: 0 d  7 h 15 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.016	Train-SoftAcc=0.632154,	AnsLoss=3.298352,	
2020-11-25 07:33:09,461 Epoch[1] Batch [20000]	Speed: 39.19 samples/s ETA: 0 d  7 h  3 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.269 O: 0.035 M: 0.016	Train-SoftAcc=0.632230,	AnsLoss=3.298204,	
2020-11-25 07:33:51,379 Epoch[1] Batch [20100]	Speed: 38.17 samples/s ETA: 0 d  7 h 14 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.632324,	AnsLoss=3.297535,	
2020-11-25 07:34:34,693 Epoch[1] Batch [20200]	Speed: 36.94 samples/s ETA: 0 d  7 h 28 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.289 O: 0.035 M: 0.016	Train-SoftAcc=0.632468,	AnsLoss=3.296415,	
2020-11-25 07:35:16,622 Epoch[1] Batch [20300]	Speed: 38.16 samples/s ETA: 0 d  7 h 12 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.035 M: 0.016	Train-SoftAcc=0.632569,	AnsLoss=3.296039,	
2020-11-25 07:35:58,064 Epoch[1] Batch [20400]	Speed: 38.61 samples/s ETA: 0 d  7 h  7 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.632559,	AnsLoss=3.295311,	
2020-11-25 07:36:41,093 Epoch[1] Batch [20500]	Speed: 37.18 samples/s ETA: 0 d  7 h 22 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.632544,	AnsLoss=3.295305,	
2020-11-25 07:37:23,544 Epoch[1] Batch [20600]	Speed: 37.69 samples/s ETA: 0 d  7 h 16 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.632644,	AnsLoss=3.294256,	
2020-11-25 07:38:05,840 Epoch[1] Batch [20700]	Speed: 37.83 samples/s ETA: 0 d  7 h 13 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.632755,	AnsLoss=3.293772,	
2020-11-25 07:38:46,915 Epoch[1] Batch [20800]	Speed: 38.95 samples/s ETA: 0 d  7 h  0 m	Data: 0.005 Tran: 0.003 F: 0.078 B: 0.271 O: 0.035 M: 0.017	Train-SoftAcc=0.632775,	AnsLoss=3.293469,	
2020-11-25 07:39:29,060 Epoch[1] Batch [20900]	Speed: 37.97 samples/s ETA: 0 d  7 h 11 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.632811,	AnsLoss=3.293812,	
2020-11-25 07:40:11,082 Epoch[1] Batch [21000]	Speed: 38.08 samples/s ETA: 0 d  7 h  9 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.632939,	AnsLoss=3.292953,	
2020-11-25 07:40:52,883 Epoch[1] Batch [21100]	Speed: 38.28 samples/s ETA: 0 d  7 h  6 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.035 M: 0.017	Train-SoftAcc=0.633052,	AnsLoss=3.292186,	
2020-11-25 07:41:35,510 Epoch[1] Batch [21200]	Speed: 37.54 samples/s ETA: 0 d  7 h 13 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.035 M: 0.016	Train-SoftAcc=0.633106,	AnsLoss=3.291687,	
2020-11-25 07:42:18,544 Epoch[1] Batch [21300]	Speed: 37.18 samples/s ETA: 0 d  7 h 17 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.633101,	AnsLoss=3.291782,	
2020-11-25 07:43:00,673 Epoch[1] Batch [21400]	Speed: 37.98 samples/s ETA: 0 d  7 h  7 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.633272,	AnsLoss=3.290698,	
2020-11-25 07:43:43,298 Epoch[1] Batch [21500]	Speed: 37.54 samples/s ETA: 0 d  7 h 11 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.283 O: 0.035 M: 0.016	Train-SoftAcc=0.633284,	AnsLoss=3.291352,	
2020-11-25 07:44:25,002 Epoch[1] Batch [21600]	Speed: 38.37 samples/s ETA: 0 d  7 h  1 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.035 M: 0.016	Train-SoftAcc=0.633354,	AnsLoss=3.290798,	
2020-11-25 07:45:07,811 Epoch[1] Batch [21700]	Speed: 37.38 samples/s ETA: 0 d  7 h 12 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.285 O: 0.035 M: 0.017	Train-SoftAcc=0.633481,	AnsLoss=3.290280,	
2020-11-25 07:45:48,515 Epoch[1] Batch [21800]	Speed: 39.31 samples/s ETA: 0 d  6 h 50 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.035 M: 0.016	Train-SoftAcc=0.633517,	AnsLoss=3.290395,	
2020-11-25 07:46:30,297 Epoch[1] Batch [21900]	Speed: 38.30 samples/s ETA: 0 d  7 h  0 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.277 O: 0.035 M: 0.016	Train-SoftAcc=0.633519,	AnsLoss=3.290890,	
2020-11-25 07:47:13,290 Epoch[1] Batch [22000]	Speed: 37.22 samples/s ETA: 0 d  7 h 11 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.633634,	AnsLoss=3.290178,	
2020-11-25 07:47:54,694 Epoch[1] Batch [22100]	Speed: 38.64 samples/s ETA: 0 d  6 h 55 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.273 O: 0.035 M: 0.016	Train-SoftAcc=0.633704,	AnsLoss=3.289459,	
2020-11-25 07:48:36,549 Epoch[1] Batch [22200]	Speed: 38.23 samples/s ETA: 0 d  6 h 58 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.035 M: 0.016	Train-SoftAcc=0.633762,	AnsLoss=3.289401,	
2020-11-25 07:49:18,267 Epoch[1] Batch [22300]	Speed: 38.35 samples/s ETA: 0 d  6 h 56 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.035 M: 0.017	Train-SoftAcc=0.633923,	AnsLoss=3.288625,	
2020-11-25 07:49:59,828 Epoch[1] Batch [22400]	Speed: 38.50 samples/s ETA: 0 d  6 h 54 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.275 O: 0.035 M: 0.017	Train-SoftAcc=0.633942,	AnsLoss=3.287839,	
2020-11-25 07:50:40,789 Epoch[1] Batch [22500]	Speed: 39.06 samples/s ETA: 0 d  6 h 47 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.270 O: 0.036 M: 0.016	Train-SoftAcc=0.633919,	AnsLoss=3.288086,	
2020-11-25 07:51:23,059 Epoch[1] Batch [22600]	Speed: 37.85 samples/s ETA: 0 d  7 h  0 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.035 M: 0.016	Train-SoftAcc=0.633900,	AnsLoss=3.287802,	
2020-11-25 07:52:05,858 Epoch[1] Batch [22700]	Speed: 37.38 samples/s ETA: 0 d  7 h  4 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.633945,	AnsLoss=3.288202,	
2020-11-25 07:52:47,731 Epoch[1] Batch [22800]	Speed: 38.21 samples/s ETA: 0 d  6 h 54 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.035 M: 0.016	Train-SoftAcc=0.634069,	AnsLoss=3.286957,	
2020-11-25 07:53:29,003 Epoch[1] Batch [22900]	Speed: 38.77 samples/s ETA: 0 d  6 h 48 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.035 M: 0.016	Train-SoftAcc=0.634030,	AnsLoss=3.286940,	
2020-11-25 07:54:11,646 Epoch[1] Batch [23000]	Speed: 37.52 samples/s ETA: 0 d  7 h  1 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.634059,	AnsLoss=3.286251,	
2020-11-25 07:54:53,898 Epoch[1] Batch [23100]	Speed: 37.87 samples/s ETA: 0 d  6 h 56 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.633949,	AnsLoss=3.286963,	
2020-11-25 07:55:37,198 Epoch[1] Batch [23200]	Speed: 36.95 samples/s ETA: 0 d  7 h  6 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.633961,	AnsLoss=3.287009,	
2020-11-25 07:56:19,620 Epoch[1] Batch [23300]	Speed: 37.72 samples/s ETA: 0 d  6 h 56 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.035 M: 0.016	Train-SoftAcc=0.633972,	AnsLoss=3.286577,	
2020-11-25 07:57:00,833 Epoch[1] Batch [23400]	Speed: 38.82 samples/s ETA: 0 d  6 h 44 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.035 M: 0.016	Train-SoftAcc=0.634032,	AnsLoss=3.285734,	
2020-11-25 07:57:42,352 Epoch[1] Batch [23500]	Speed: 38.54 samples/s ETA: 0 d  6 h 46 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.634104,	AnsLoss=3.285976,	
2020-11-25 07:58:25,259 Epoch[1] Batch [23600]	Speed: 37.29 samples/s ETA: 0 d  6 h 59 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.634179,	AnsLoss=3.285065,	
2020-11-25 07:59:06,053 Epoch[1] Batch [23700]	Speed: 39.22 samples/s ETA: 0 d  6 h 38 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.634233,	AnsLoss=3.284945,	
2020-11-25 07:59:47,984 Epoch[1] Batch [23800]	Speed: 38.16 samples/s ETA: 0 d  6 h 48 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.278 O: 0.035 M: 0.016	Train-SoftAcc=0.634272,	AnsLoss=3.284783,	
2020-11-25 08:00:29,791 Epoch[1] Batch [23900]	Speed: 38.27 samples/s ETA: 0 d  6 h 46 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.634336,	AnsLoss=3.284536,	
2020-11-25 08:01:12,868 Epoch[1] Batch [24000]	Speed: 37.14 samples/s ETA: 0 d  6 h 58 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.287 O: 0.035 M: 0.016	Train-SoftAcc=0.634409,	AnsLoss=3.284130,	
