2020-11-10 22:16:46,904 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-10 22:16:46,908 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-11 01:59:09,775 Epoch[1] Batch [3900]	Speed: 63.39 samples/s ETA: 0 d  5 h 13 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.643260,	AnsLoss=3.220342,	
2020-11-11 01:59:59,450 Epoch[1] Batch [4000]	Speed: 64.42 samples/s ETA: 0 d  5 h  7 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.642927,	AnsLoss=3.222186,	
2020-11-11 02:00:50,390 Epoch[1] Batch [4100]	Speed: 62.82 samples/s ETA: 0 d  5 h 14 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.422 O: 0.038 M: 0.016	Train-SoftAcc=0.643139,	AnsLoss=3.220659,	
2020-11-11 02:01:40,971 Epoch[1] Batch [4200]	Speed: 63.27 samples/s ETA: 0 d  5 h 11 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.643314,	AnsLoss=3.219198,	
2020-11-11 02:02:30,649 Epoch[1] Batch [4300]	Speed: 64.42 samples/s ETA: 0 d  5 h  4 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.643212,	AnsLoss=3.219182,	
2020-11-11 02:03:20,712 Epoch[1] Batch [4400]	Speed: 63.92 samples/s ETA: 0 d  5 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.643479,	AnsLoss=3.219014,	
2020-11-11 02:04:10,935 Epoch[1] Batch [4500]	Speed: 63.72 samples/s ETA: 0 d  5 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.643806,	AnsLoss=3.216516,	
2020-11-11 02:05:00,913 Epoch[1] Batch [4600]	Speed: 64.03 samples/s ETA: 0 d  5 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.643869,	AnsLoss=3.216426,	
2020-11-11 02:05:51,186 Epoch[1] Batch [4700]	Speed: 63.65 samples/s ETA: 0 d  5 h  5 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.643710,	AnsLoss=3.217734,	
2020-11-11 02:06:41,043 Epoch[1] Batch [4800]	Speed: 64.18 samples/s ETA: 0 d  5 h  1 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.643702,	AnsLoss=3.215144,	
2020-11-11 02:07:31,776 Epoch[1] Batch [4900]	Speed: 63.08 samples/s ETA: 0 d  5 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.014	Train-SoftAcc=0.643604,	AnsLoss=3.215154,	
2020-11-11 02:08:22,121 Epoch[1] Batch [5000]	Speed: 63.56 samples/s ETA: 0 d  5 h  3 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.037 M: 0.016	Train-SoftAcc=0.643702,	AnsLoss=3.215255,	
2020-11-11 02:09:12,863 Epoch[1] Batch [5100]	Speed: 63.07 samples/s ETA: 0 d  5 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.643678,	AnsLoss=3.213756,	
2020-11-11 02:10:02,774 Epoch[1] Batch [5200]	Speed: 64.12 samples/s ETA: 0 d  4 h 58 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.643781,	AnsLoss=3.214295,	
2020-11-11 02:10:52,916 Epoch[1] Batch [5300]	Speed: 63.82 samples/s ETA: 0 d  4 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.644166,	AnsLoss=3.213249,	
2020-11-11 02:11:42,132 Epoch[1] Batch [5400]	Speed: 65.02 samples/s ETA: 0 d  4 h 53 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.404 O: 0.039 M: 0.014	Train-SoftAcc=0.644143,	AnsLoss=3.213646,	
2020-11-11 02:12:32,327 Epoch[1] Batch [5500]	Speed: 63.75 samples/s ETA: 0 d  4 h 58 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.643968,	AnsLoss=3.213928,	
2020-11-11 02:13:22,066 Epoch[1] Batch [5600]	Speed: 64.34 samples/s ETA: 0 d  4 h 54 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.016	Train-SoftAcc=0.643822,	AnsLoss=3.214045,	
2020-11-11 02:14:12,733 Epoch[1] Batch [5700]	Speed: 63.16 samples/s ETA: 0 d  4 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.644017,	AnsLoss=3.213817,	
2020-11-11 02:15:02,515 Epoch[1] Batch [5800]	Speed: 64.28 samples/s ETA: 0 d  4 h 53 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.644045,	AnsLoss=3.215268,	
2020-11-11 02:15:51,550 Epoch[1] Batch [5900]	Speed: 65.26 samples/s ETA: 0 d  4 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.402 O: 0.039 M: 0.015	Train-SoftAcc=0.644053,	AnsLoss=3.215150,	
2020-11-11 02:16:40,976 Epoch[1] Batch [6000]	Speed: 64.74 samples/s ETA: 0 d  4 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.644134,	AnsLoss=3.213844,	
2020-11-11 02:17:30,847 Epoch[1] Batch [6100]	Speed: 64.17 samples/s ETA: 0 d  4 h 51 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.643955,	AnsLoss=3.215208,	
2020-11-11 02:18:20,089 Epoch[1] Batch [6200]	Speed: 64.99 samples/s ETA: 0 d  4 h 46 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.405 O: 0.038 M: 0.015	Train-SoftAcc=0.644141,	AnsLoss=3.214222,	
2020-11-11 02:19:10,300 Epoch[1] Batch [6300]	Speed: 63.73 samples/s ETA: 0 d  4 h 51 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.644140,	AnsLoss=3.214159,	
2020-11-11 02:20:00,492 Epoch[1] Batch [6400]	Speed: 63.76 samples/s ETA: 0 d  4 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.644295,	AnsLoss=3.212995,	
2020-11-11 02:20:50,257 Epoch[1] Batch [6500]	Speed: 64.30 samples/s ETA: 0 d  4 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.644329,	AnsLoss=3.211921,	
2020-11-11 02:21:40,509 Epoch[1] Batch [6600]	Speed: 63.68 samples/s ETA: 0 d  4 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.644139,	AnsLoss=3.213233,	
2020-11-11 02:22:30,472 Epoch[1] Batch [6700]	Speed: 64.05 samples/s ETA: 0 d  4 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.644034,	AnsLoss=3.213110,	
2020-11-11 02:23:20,585 Epoch[1] Batch [6800]	Speed: 63.86 samples/s ETA: 0 d  4 h 46 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.644228,	AnsLoss=3.211376,	
2020-11-11 02:24:09,675 Epoch[1] Batch [6900]	Speed: 65.19 samples/s ETA: 0 d  4 h 40 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.403 O: 0.038 M: 0.015	Train-SoftAcc=0.644207,	AnsLoss=3.212602,	
2020-11-11 02:24:59,812 Epoch[1] Batch [7000]	Speed: 63.83 samples/s ETA: 0 d  4 h 45 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.644200,	AnsLoss=3.211838,	
2020-11-11 02:25:50,344 Epoch[1] Batch [7100]	Speed: 63.33 samples/s ETA: 0 d  4 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.644340,	AnsLoss=3.210465,	
2020-11-11 02:26:40,946 Epoch[1] Batch [7200]	Speed: 63.24 samples/s ETA: 0 d  4 h 46 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.644398,	AnsLoss=3.210123,	
2020-11-11 02:27:31,547 Epoch[1] Batch [7300]	Speed: 63.24 samples/s ETA: 0 d  4 h 45 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.015	Train-SoftAcc=0.644583,	AnsLoss=3.210782,	
2020-11-11 02:28:21,936 Epoch[1] Batch [7400]	Speed: 63.51 samples/s ETA: 0 d  4 h 43 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.644650,	AnsLoss=3.210754,	
2020-11-11 02:29:11,927 Epoch[1] Batch [7500]	Speed: 64.01 samples/s ETA: 0 d  4 h 40 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.644702,	AnsLoss=3.210861,	
2020-11-11 02:30:01,978 Epoch[1] Batch [7600]	Speed: 63.94 samples/s ETA: 0 d  4 h 39 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.644668,	AnsLoss=3.210971,	
2020-11-11 02:30:52,760 Epoch[1] Batch [7700]	Speed: 63.02 samples/s ETA: 0 d  4 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.644677,	AnsLoss=3.211429,	
2020-11-11 02:31:43,488 Epoch[1] Batch [7800]	Speed: 63.08 samples/s ETA: 0 d  4 h 41 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.644535,	AnsLoss=3.210913,	
2020-11-11 02:32:33,726 Epoch[1] Batch [7900]	Speed: 63.70 samples/s ETA: 0 d  4 h 38 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.644621,	AnsLoss=3.209935,	
2020-11-11 02:33:23,791 Epoch[1] Batch [8000]	Speed: 63.92 samples/s ETA: 0 d  4 h 36 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.414 O: 0.038 M: 0.016	Train-SoftAcc=0.644811,	AnsLoss=3.208768,	
2020-11-11 02:34:14,236 Epoch[1] Batch [8100]	Speed: 63.44 samples/s ETA: 0 d  4 h 37 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.644871,	AnsLoss=3.209148,	
2020-11-11 02:35:04,028 Epoch[1] Batch [8200]	Speed: 64.27 samples/s ETA: 0 d  4 h 33 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.644943,	AnsLoss=3.208278,	
2020-11-11 02:35:54,191 Epoch[1] Batch [8300]	Speed: 63.79 samples/s ETA: 0 d  4 h 34 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.413 O: 0.040 M: 0.013	Train-SoftAcc=0.645023,	AnsLoss=3.207297,	
2020-11-11 02:36:43,503 Epoch[1] Batch [8400]	Speed: 64.89 samples/s ETA: 0 d  4 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.405 O: 0.038 M: 0.015	Train-SoftAcc=0.645137,	AnsLoss=3.206245,	
2020-11-11 02:37:33,481 Epoch[1] Batch [8500]	Speed: 64.03 samples/s ETA: 0 d  4 h 31 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.645176,	AnsLoss=3.205764,	
2020-11-11 02:38:23,595 Epoch[1] Batch [8600]	Speed: 63.86 samples/s ETA: 0 d  4 h 31 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.645155,	AnsLoss=3.205750,	
2020-11-11 02:39:14,226 Epoch[1] Batch [8700]	Speed: 63.20 samples/s ETA: 0 d  4 h 33 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.037 M: 0.016	Train-SoftAcc=0.645167,	AnsLoss=3.206269,	
2020-11-11 02:40:04,803 Epoch[1] Batch [8800]	Speed: 63.27 samples/s ETA: 0 d  4 h 32 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.645138,	AnsLoss=3.207516,	
2020-11-11 02:40:55,166 Epoch[1] Batch [8900]	Speed: 63.54 samples/s ETA: 0 d  4 h 30 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.645186,	AnsLoss=3.206478,	
2020-11-11 02:41:45,165 Epoch[1] Batch [9000]	Speed: 64.00 samples/s ETA: 0 d  4 h 27 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.645196,	AnsLoss=3.206050,	
2020-11-11 02:42:35,648 Epoch[1] Batch [9100]	Speed: 63.39 samples/s ETA: 0 d  4 h 29 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.645258,	AnsLoss=3.205412,	
2020-11-11 02:43:26,007 Epoch[1] Batch [9200]	Speed: 63.54 samples/s ETA: 0 d  4 h 28 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.040 M: 0.014	Train-SoftAcc=0.645326,	AnsLoss=3.205020,	
2020-11-11 02:44:16,620 Epoch[1] Batch [9300]	Speed: 63.23 samples/s ETA: 0 d  4 h 28 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.645432,	AnsLoss=3.204619,	
2020-11-11 02:45:06,814 Epoch[1] Batch [9400]	Speed: 63.75 samples/s ETA: 0 d  4 h 25 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.413 O: 0.040 M: 0.014	Train-SoftAcc=0.645562,	AnsLoss=3.203655,	
2020-11-11 02:45:56,736 Epoch[1] Batch [9500]	Speed: 64.10 samples/s ETA: 0 d  4 h 23 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.645444,	AnsLoss=3.203666,	
2020-11-11 02:46:47,356 Epoch[1] Batch [9600]	Speed: 63.22 samples/s ETA: 0 d  4 h 26 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.645691,	AnsLoss=3.202549,	
2020-11-11 02:47:37,211 Epoch[1] Batch [9700]	Speed: 64.19 samples/s ETA: 0 d  4 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.645723,	AnsLoss=3.201971,	
2020-11-11 02:48:26,754 Epoch[1] Batch [9800]	Speed: 64.59 samples/s ETA: 0 d  4 h 18 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.408 O: 0.038 M: 0.016	Train-SoftAcc=0.645963,	AnsLoss=3.200889,	
2020-11-11 02:49:16,103 Epoch[1] Batch [9900]	Speed: 64.85 samples/s ETA: 0 d  4 h 16 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.406 O: 0.039 M: 0.015	Train-SoftAcc=0.646024,	AnsLoss=3.200175,	
2020-11-11 02:50:06,743 Epoch[1] Batch [10000]	Speed: 63.19 samples/s ETA: 0 d  4 h 22 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.646049,	AnsLoss=3.200248,	
2020-11-11 02:50:56,600 Epoch[1] Batch [10100]	Speed: 64.19 samples/s ETA: 0 d  4 h 17 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.646088,	AnsLoss=3.199651,	
2020-11-11 02:51:46,198 Epoch[1] Batch [10200]	Speed: 64.52 samples/s ETA: 0 d  4 h 15 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.646226,	AnsLoss=3.199248,	
2020-11-11 02:52:36,085 Epoch[1] Batch [10300]	Speed: 64.15 samples/s ETA: 0 d  4 h 16 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.646405,	AnsLoss=3.198613,	
2020-11-11 02:53:26,450 Epoch[1] Batch [10400]	Speed: 63.54 samples/s ETA: 0 d  4 h 17 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.646478,	AnsLoss=3.197872,	
2020-11-11 02:54:16,198 Epoch[1] Batch [10500]	Speed: 64.33 samples/s ETA: 0 d  4 h 13 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.646565,	AnsLoss=3.197476,	
2020-11-11 02:55:06,026 Epoch[1] Batch [10600]	Speed: 64.22 samples/s ETA: 0 d  4 h 13 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.646617,	AnsLoss=3.197011,	
2020-11-11 02:55:56,033 Epoch[1] Batch [10700]	Speed: 63.99 samples/s ETA: 0 d  4 h 13 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.646681,	AnsLoss=3.195691,	
2020-11-11 02:56:47,142 Epoch[1] Batch [10800]	Speed: 62.61 samples/s ETA: 0 d  4 h 18 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.423 O: 0.039 M: 0.014	Train-SoftAcc=0.646612,	AnsLoss=3.196499,	
2020-11-11 02:57:37,014 Epoch[1] Batch [10900]	Speed: 64.16 samples/s ETA: 0 d  4 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.646718,	AnsLoss=3.196121,	
2020-11-11 02:58:27,097 Epoch[1] Batch [11000]	Speed: 63.90 samples/s ETA: 0 d  4 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.646789,	AnsLoss=3.195618,	
2020-11-11 02:59:16,929 Epoch[1] Batch [11100]	Speed: 64.22 samples/s ETA: 0 d  4 h  9 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.646773,	AnsLoss=3.195128,	
2020-11-11 03:00:07,421 Epoch[1] Batch [11200]	Speed: 63.38 samples/s ETA: 0 d  4 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.647035,	AnsLoss=3.193622,	
2020-11-11 03:00:56,942 Epoch[1] Batch [11300]	Speed: 64.62 samples/s ETA: 0 d  4 h  6 m	Data: 0.005 Tran: 0.004 F: 0.024 B: 0.408 O: 0.038 M: 0.016	Train-SoftAcc=0.647083,	AnsLoss=3.193676,	
2020-11-11 03:01:47,197 Epoch[1] Batch [11400]	Speed: 63.68 samples/s ETA: 0 d  4 h  9 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.647147,	AnsLoss=3.193558,	
2020-11-11 03:02:37,458 Epoch[1] Batch [11500]	Speed: 63.67 samples/s ETA: 0 d  4 h  8 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.647289,	AnsLoss=3.192992,	
2020-11-11 03:03:28,235 Epoch[1] Batch [11600]	Speed: 63.02 samples/s ETA: 0 d  4 h  9 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.421 O: 0.037 M: 0.016	Train-SoftAcc=0.647390,	AnsLoss=3.193094,	
2020-11-11 03:04:18,289 Epoch[1] Batch [11700]	Speed: 63.93 samples/s ETA: 0 d  4 h  5 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.647396,	AnsLoss=3.192624,	
2020-11-11 03:05:07,964 Epoch[1] Batch [11800]	Speed: 64.42 samples/s ETA: 0 d  4 h  2 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.015	Train-SoftAcc=0.647444,	AnsLoss=3.191963,	
2020-11-11 03:05:58,100 Epoch[1] Batch [11900]	Speed: 63.83 samples/s ETA: 0 d  4 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.647500,	AnsLoss=3.191583,	
2020-11-11 03:06:48,415 Epoch[1] Batch [12000]	Speed: 63.60 samples/s ETA: 0 d  4 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.647488,	AnsLoss=3.191411,	
2020-11-11 03:07:38,614 Epoch[1] Batch [12100]	Speed: 63.75 samples/s ETA: 0 d  4 h  2 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.647590,	AnsLoss=3.189852,	
2020-11-11 03:08:29,568 Epoch[1] Batch [12200]	Speed: 62.80 samples/s ETA: 0 d  4 h  5 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.421 O: 0.039 M: 0.014	Train-SoftAcc=0.647551,	AnsLoss=3.189221,	
2020-11-11 03:09:19,151 Epoch[1] Batch [12300]	Speed: 64.54 samples/s ETA: 0 d  3 h 58 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.038 M: 0.015	Train-SoftAcc=0.647519,	AnsLoss=3.188288,	
2020-11-11 03:10:09,178 Epoch[1] Batch [12400]	Speed: 63.97 samples/s ETA: 0 d  3 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.647458,	AnsLoss=3.188709,	
2020-11-11 03:10:58,511 Epoch[1] Batch [12500]	Speed: 64.87 samples/s ETA: 0 d  3 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.406 O: 0.039 M: 0.015	Train-SoftAcc=0.647597,	AnsLoss=3.188103,	
2020-11-11 03:11:48,840 Epoch[1] Batch [12600]	Speed: 63.58 samples/s ETA: 0 d  3 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.647707,	AnsLoss=3.187492,	
2020-11-11 03:12:39,425 Epoch[1] Batch [12700]	Speed: 63.26 samples/s ETA: 0 d  3 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.647666,	AnsLoss=3.187026,	
2020-11-11 03:13:30,197 Epoch[1] Batch [12800]	Speed: 63.03 samples/s ETA: 0 d  3 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.647846,	AnsLoss=3.185906,	
2020-11-11 03:14:19,800 Epoch[1] Batch [12900]	Speed: 64.51 samples/s ETA: 0 d  3 h 53 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.647886,	AnsLoss=3.185817,	
2020-11-11 03:15:09,761 Epoch[1] Batch [13000]	Speed: 64.05 samples/s ETA: 0 d  3 h 54 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.016	Train-SoftAcc=0.647968,	AnsLoss=3.184813,	
2020-11-11 03:16:00,355 Epoch[1] Batch [13100]	Speed: 63.27 samples/s ETA: 0 d  3 h 56 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.648000,	AnsLoss=3.184350,	
2020-11-11 03:16:50,940 Epoch[1] Batch [13200]	Speed: 63.26 samples/s ETA: 0 d  3 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.648077,	AnsLoss=3.183861,	
2020-11-11 03:17:40,455 Epoch[1] Batch [13300]	Speed: 64.63 samples/s ETA: 0 d  3 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.648216,	AnsLoss=3.182965,	
2020-11-11 03:18:30,163 Epoch[1] Batch [13400]	Speed: 64.38 samples/s ETA: 0 d  3 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.648292,	AnsLoss=3.182992,	
2020-11-11 03:19:20,180 Epoch[1] Batch [13500]	Speed: 63.98 samples/s ETA: 0 d  3 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.648340,	AnsLoss=3.182230,	
2020-11-11 03:20:09,753 Epoch[1] Batch [13600]	Speed: 64.55 samples/s ETA: 0 d  3 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.015	Train-SoftAcc=0.648357,	AnsLoss=3.181936,	
2020-11-11 03:21:00,155 Epoch[1] Batch [13700]	Speed: 63.49 samples/s ETA: 0 d  3 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.648495,	AnsLoss=3.181357,	
2020-11-11 03:21:49,700 Epoch[1] Batch [13800]	Speed: 64.59 samples/s ETA: 0 d  3 h 45 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.015	Train-SoftAcc=0.648519,	AnsLoss=3.181017,	
2020-11-11 03:22:39,088 Epoch[1] Batch [13900]	Speed: 64.79 samples/s ETA: 0 d  3 h 44 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.406 O: 0.038 M: 0.015	Train-SoftAcc=0.648677,	AnsLoss=3.180218,	
2020-11-11 03:23:29,206 Epoch[1] Batch [14000]	Speed: 63.85 samples/s ETA: 0 d  3 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.648740,	AnsLoss=3.180350,	
